evidence_id,source_dataset,source_reference,source_locator,hurdat_storm_id,candidate_hurdat_ids,match_status,affected_country,affected_country_code,evidence_date,event_name,evidence_type,chn_original_category,hurdat_original_category,conflict_flag,adopted_category,no_affected,total_affected,provenance_class,notes
CHN-MYNN-19790903-047,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:47,AL091979,AL091979,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1979-09-03,DAVID,CHN_EXPLICIT_WITHIN_60_NM,H1,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYNN-19840926-048,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:48,AL151984,AL151984,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1984-09-26,ISIDORE,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYNN-19920823-049,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:49,AL041992,AL041992,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1992-08-23,ANDREW,CHN_EXPLICIT_WITHIN_60_NM,H5,H5,NO,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYNN-19950801-050,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:50,AL051995,AL051995,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1995-08-01,ERIN,CHN_EXPLICIT_WITHIN_60_NM,H1,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYNN-20011105-051,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:51,AL152001,AL152001,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,2001-11-05,MICHELLE,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYNN-20040903-052,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:52,AL062004,AL062004,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,2004-09-03,FRANCES,CHN_EXPLICIT_WITHIN_60_NM,H2,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYNN-20050825-053,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:53,AL122005,AL122005,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,2005-08-25,KATRINA,CHN_EXPLICIT_WITHIN_60_NM,TS,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYNN-20071101-054,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:54,AL162007,AL162007,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,2007-11-01,NOEL,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYNN-20110825-055,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:55,AL092011,AL092011,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,2011-08-25,IRENE,CHN_EXPLICIT_WITHIN_60_NM,H2,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYNN-20161006-056,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYNN_ALL_ISL,MYNN_all_isl.htm:storm_row:56,AL142016,AL142016,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,2016-10-06,MATTHEW,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19521026-046,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:46,AL101952,AL101952,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1952-10-26,FOX,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19540908-047,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:47,AL081954,AL081954,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1954-09-08,EDNA,CHN_EXPLICIT_WITHIN_60_NM,H1,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19541014-048,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:48,AL141954,AL141954,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1954-10-14,HAZEL,CHN_EXPLICIT_WITHIN_60_NM,H2,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19560814-049,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:49,AL031956,AL031956,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1956-08-14,BETSY,CHN_EXPLICIT_WITHIN_60_NM,H3,H3,NO,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19560912-050,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:50,AL061956,AL061956,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1956-09-12,ETHEL,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19561101-051,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:51,AL081956,AL081956,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1956-11-01,GRETA,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19810910-052,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:52,AL151981,AL151981,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1981-09-10,GERT,CHN_EXPLICIT_WITHIN_60_NM,H1,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19811106-053,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:53,AL211981,AL211981,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1981-11-06,KATRINA,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19950801-054,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:54,AL051995,AL051995,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1995-08-01,ERIN,CHN_EXPLICIT_WITHIN_60_NM,H1,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19960710-055,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:55,AL021996,AL021996,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1996-07-10,BERTHA,CHN_EXPLICIT_WITHIN_60_NM,H1,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19961019-056,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:56,AL121996,AL121996,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1996-10-19,LILI,CHN_EXPLICIT_WITHIN_60_NM,H3,H3,NO,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19990826-057,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:57,AL051999,AL051999,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1999-08-26,DENNIS,CHN_EXPLICIT_WITHIN_60_NM,H1,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-19990914-058,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:58,AL081999,AL081999,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,1999-09-14,FLOYD,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-20040902-059,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:59,AL062004,AL062004,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,2004-09-02,FRANCES,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-20080904-060,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:60,AL082008,AL082008,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,2008-09-04,HANNA,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-20110825-061,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:61,AL092011,AL092011,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,2011-08-25,IRENE,CHN_EXPLICIT_WITHIN_60_NM,H2,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-20121025-062,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:62,AL182012,AL182012,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,2012-10-25,SANDY,CHN_EXPLICIT_WITHIN_60_NM,H2,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-20151003-063,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:63,AL112015,AL112015,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,2015-10-03,JOAQUIN,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MYSM-20151109-064,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:64,AL122015,AL122015,CONFIRMED_EXACT_NAME_DATE,Bahamas,BHS,2015-11-09,KATE,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-19550928-033,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:33,AL101955,AL101955,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,1955-09-28,JANET,CHN_EXPLICIT_WITHIN_60_NM,H5,H5,NO,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-19611031-034,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:34,AL091961,AL091961,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,1961-10-31,HATTIE,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-19710911-035,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:35,AL131971,AL131971,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,1971-09-11,EDITH,CHN_EXPLICIT_WITHIN_60_NM,TS,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-19711120-036,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:36,AL221971,AL221971,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,1971-11-20,LAURA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-19740902-037,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:37,AL101974,AL101974,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,1974-09-02,CARMEN,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-19800922-038,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:38,AL131980,AL131980,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,1980-09-22,HERMINE,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-19930918-039,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:39,AL081993,AL081993,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,1993-09-18,GERT,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-20001001-040,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:40,AL152000,AL152000,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,2000-10-01,KEITH,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-20010821-041,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:41,AL042001,AL042001,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,2001-08-21,CHANTAL,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-20070821-042,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:42,AL042007,AL042007,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,2007-08-21,DEAN,CHN_EXPLICIT_WITHIN_60_NM,H5,H5,NO,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-20080531-043,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:43,AL012008,AL012008,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,2008-05-31,ARTHUR,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-20100626-044,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:44,AL012010,AL012010,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,2010-06-26,ALEX,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-20100915-045,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:45,AL132010,AL132010,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,2010-09-15,KARL,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-20101025-046,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:46,AL192010,AL192010,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,2010-10-25,RICHARD,CHN_EXPLICIT_WITHIN_60_NM,H2,H2,NO,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-20120808-047,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:47,AL052012,AL052012,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,2012-08-08,ERNESTO,CHN_EXPLICIT_WITHIN_60_NM,H2,H2,NO,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MZAC-20160804-048,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:48,AL052016,AL052016,CONFIRMED_EXACT_NAME_DATE,Belize,BLZ,2016-08-04,EARL,CHN_EXPLICIT_WITHIN_60_NM,H1,H1,NO,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19500822-034,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:34,AL021950,AL021950,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1950-08-22,BAKER,CHN_EXPLICIT_WITHIN_60_NM,H2,H2,NO,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19500901-035,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:35,AL041950,AL041950,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1950-09-01,DOG,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19550102-036,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:36,,,UNMATCHED,Antigua and Barbuda,ATG,1955-01-02,ALICE,CHN_EXPLICIT_WITHIN_60_NM,H1,,,,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19550914-037,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:37,AL081955,AL081955,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1955-09-14,IONE,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19600904-038,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:38,AL051960,AL051960,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1960-09-04,DONNA,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19621001-039,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:39,AL041962,AL041962,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1962-10-01,DAISY,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19631028-040,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:40,AL091963,AL091963,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1963-10-28,HELENA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19650829-041,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:41,AL031965,AL031965,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1965-08-29,BETSY,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19660826-042,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:42,AL061966,AL061966,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1966-08-26,FAITH,CHN_EXPLICIT_WITHIN_60_NM,H2,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19790717-043,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:43,AL061979,AL061979,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1979-07-17,CLAUDETTE,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19790903-044,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:44,AL111979,AL111979,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1979-09-03,FREDERIC,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19901005-045,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:45,AL131990,AL131990,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1990-10-05,KLAUS,CHN_EXPLICIT_WITHIN_60_NM,H1,H1,NO,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19950827-046,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:46,AL101995,AL101995,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1995-08-27,IRIS,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19950905-047,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:47,AL131995,AL131995,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1995-09-05,LUIS,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19960708-048,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:48,AL021996,AL021996,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1996-07-08,BERTHA,CHN_EXPLICIT_WITHIN_60_NM,H1,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19980921-049,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:49,AL071998,AL071998,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1998-09-21,GEORGES,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19991020-050,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:50,AL141999,AL141999,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1999-10-20,JOSE,CHN_EXPLICIT_WITHIN_60_NM,H2,H2,NO,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-19991119-051,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:51,AL161999,AL161999,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,1999-11-19,LENNY,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-20000822-052,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:52,AL072000,AL072000,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,2000-08-22,DEBBY,CHN_EXPLICIT_WITHIN_60_NM,H1,H1,NO,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-20060802-053,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:53,AL042006,AL042006,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,2006-08-02,CHRIS,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-TABA-20071210-054,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:54,AL172007,AL172007,CONFIRMED_EXACT_NAME_DATE,Antigua and Barbuda,ATG,2007-12-10,OLGA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
