event_id,source_storm_id,storm_name,season_year,storm_start_date,storm_end_date,event_date,two_week_period,storm_lifetime_category,storm_lifetime_severity,historical_category,severity_class,country_impact_start_date,country_impact_end_date,country_impact_date,country_impact_date_status,country_impact_date_basis,country_impact_category,country_impact_category_status,country_impact_category_basis,country_impact_severity,affected_country,affected_country_code,evidence_basis,evidence_ids,no_affected,no_affected_status,total_affected,total_affected_status,event_year_population,population_unit,no_affected_pct_population,total_affected_pct_population,native_demand_basis,native_demand_value,native_demand_unit,demand_cap,source_dataset,source_reference,source_locator,provenance_class,reconstruction_status,transformation_rule,notes
AL091966,AL091966,INEZ,1966,1966-09-21,1966-10-11,1966-09-21,,H5,Very Strong,H5,Very Strong,1966-09-27,1966-09-27,1966-09-27,RESOLVED,CHN_EXPLICIT_DATE,H5,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Saint Kitts and Nevis,KNA,CHN,CHN-TKNV-19660927-045,,MISSING,,MISSING,49898,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL,TKNV_all_isl.htm:storm_row:45,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL091966,AL091966,INEZ,1966,1966-09-21,1966-10-11,1966-09-21,,H5,Very Strong,H5,Very Strong,1966-09-27,1966-09-27,1966-09-27,RESOLVED,CHN_EXPLICIT_DATE,H5,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Montserrat,MSR,CHN,CHN-TKMN-19660927-045,,MISSING,,MISSING,11572,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:45,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL101966,AL101966,JUDITH,1966,1966-09-27,1966-09-30,1966-09-27,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,1966-09-29,1966-09-29,1966-09-29,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Barbados,BRB,CHN,CHN-TBPB-19660929-039,,MISSING,,MISSING,244996,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TBPB_ALL_ISL,TBPB_all_isl.htm:storm_row:39,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL131967,AL131967,BEULAH,1967,1967-09-05,1967-09-24,1967-09-05,,H5,Very Strong,H5,Very Strong,1967-09-11,1967-09-11,1967-09-11,RESOLVED,CHN_EXPLICIT_DATE,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Haiti,HTI,CHN,CHN-MTPP-19670911-031,,MISSING,,MISSING,4382999,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:31,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL131967,AL131967,BEULAH,1967,1967-09-05,1967-09-24,1967-09-05,,H5,Very Strong,H5,Very Strong,1967-09-07,1967-09-07,,CONFLICT,CHN_EMDAT_DATE_CONFLICT,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Saint Lucia,LCA,BOTH,CHN-TLPC-19670908-044|EMDAT-1967-0057-LCA,,MISSING,,MISSING,99504,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TLPC_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TLPC_all_isl.htm:storm_row:44|row:1532,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL131967,AL131967,BEULAH,1967,1967-09-05,1967-09-24,1967-09-05,,H5,Very Strong,H5,Very Strong,1967-09-08,1967-09-08,,CONFLICT,CHN_EMDAT_DATE_CONFLICT,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Vincent and the Grenadines,VCT,BOTH,CHN-TVSV-19670907-043|EMDAT-1967-0058-VCT,,MISSING,,MISSING,93124,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TVSV_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TVSV_all_isl.htm:storm_row:43|row:825,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL091969,AL091969,CAMILLE,1969,1969-08-14,1969-08-22,1969-08-14,,H5,Very Strong,H5,Very Strong,1969-08-14,1969-08-14,1969-08-14,RESOLVED,CHN_EXPLICIT_DATE,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Cayman Islands,CYM,CHN,CHN-MWCR-19690814-043,,MISSING,,MISSING,10166,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCR_ALL_ISL,MWCR_all_isl.htm:storm_row:43,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL011970,AL011970,ALMA,1970,1970-05-17,1970-05-27,1970-05-17,,H1,Mild,H1,Mild,1970-05-21,1970-05-21,1970-05-21,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Cayman Islands,CYM,CHN,CHN-MWCB-19700521-033|CHN-MWLC-19700521-035,,MISSING,,MISSING,10517,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL|CHN_CURRENT_MWLC_ALL_ISL,MWCB_all_isl.htm:storm_row:33|MWLC_all_isl.htm:storm_row:35,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL091970,AL091970,DOROTHY,1970,1970-08-18,1970-08-22,1970-08-18,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,1970-08-20,1970-08-20,1970-08-20,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Barbados,BRB,CHN,CHN-TBPB-19700820-040,,MISSING,,MISSING,249387,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TBPB_ALL_ISL,TBPB_all_isl.htm:storm_row:40,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL091970,AL091970,DOROTHY,1970,1970-08-18,1970-08-22,1970-08-18,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,1970-08-21,1970-08-21,1970-08-21,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Dominica,DMA,CHN,CHN-TDPD-19700821-048,,MISSING,,MISSING,68908,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TDPD_ALL_ISL,TDPD_all_isl.htm:storm_row:48,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL091970,AL091970,DOROTHY,1970,1970-08-18,1970-08-22,1970-08-18,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,1970-08-20,1970-08-20,1970-08-20,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Lucia,LCA,CHN,CHN-TLPC-19700820-045,,MISSING,,MISSING,103164,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TLPC_ALL_ISL,TLPC_all_isl.htm:storm_row:45,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161970,AL161970,GRETA,1970,1970-09-26,1970-10-04,1970-09-26,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,1970-09-26,1970-09-26,1970-09-26,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bahamas,BHS,CHN,CHN-MYEG-19700926-043,,MISSING,,MISSING,184982,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:43,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL131971,AL131971,EDITH,1971,1971-09-05,1971-09-18,1971-09-05,,H5,Very Strong,H5,Very Strong,1971-09-11,1971-09-11,1971-09-11,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Belize,BLZ,CHN,CHN-MZAC-19710911-035,,MISSING,,MISSING,122805,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:35,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL221971,AL221971,LAURA,1971,1971-11-12,1971-11-22,1971-11-12,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,1971-11-20,1971-11-20,1971-11-20,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Belize,BLZ,CHN,CHN-MZAC-19711120-036,,MISSING,,MISSING,122805,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:36,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL131972,AL131972,DAWN,1972,1972-09-05,1972-09-14,1972-09-05,,H1,Mild,H1,Mild,1972-09-06,1972-09-06,1972-09-06,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bahamas,BHS,CHN,CHN-MYAB-19720906-067|CHN-MYGF-19720906-063,,MISSING,,MISSING,196055,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYAB_ALL_ISL|CHN_CURRENT_MYGF_ALL_ISL,MYAB_all_isl.htm:storm_row:67|MYGF_all_isl.htm:storm_row:63,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL041973,AL041973,ALICE,1973,1973-07-01,1973-07-07,1973-07-01,,H1,Mild,H1,Mild,1973-07-04,1973-07-04,1973-07-04,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bermuda,BMU,CHN,CHN-TXKF-19730704-041,,MISSING,,MISSING,52946,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TXKF_ALL_ISL,TXKF_all_isl.htm:storm_row:41,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161973,AL161973,GILDA,1973,1973-10-16,1973-10-30,1973-10-16,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,1973-10-20,1973-10-20,1973-10-20,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bahamas,BHS,CHN,CHN-MYEG-19731020-044,,MISSING,,MISSING,200791,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYEG_ALL_ISL,MYEG_all_isl.htm:storm_row:44,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161973,AL161973,GILDA,1973,1973-10-16,1973-10-30,1973-10-16,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,1973-10-18,1973-10-18,1973-10-18,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Cayman Islands,CYM,CHN,CHN-MWCB-19731018-034|CHN-MWLC-19731018-036,,MISSING,,MISSING,12438,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL|CHN_CURRENT_MWLC_ALL_ISL,MWCB_all_isl.htm:storm_row:34|MWLC_all_isl.htm:storm_row:36,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL161973,AL161973,GILDA,1973,1973-10-16,1973-10-30,1973-10-16,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,1973-10-17,1973-10-17,1973-10-17,RESOLVED,EMDAT_SINGLE_DAY,TS_OR_LOWER,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Mild,Jamaica,JAM,EMDAT,EMDAT-1973-0045-JAM,2500,OBSERVED,2510,OBSERVED,1961219,persons,0.127472,0.127982,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:763,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL071974,AL071974,ALMA,1974,1974-08-12,1974-08-15,1974-08-12,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,1974-08-14,1974-08-14,1974-08-14,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Trinidad and Tobago,TTO,BOTH,CHN-TTPP-19740814-006|CHN-TTPT-19740814-012|EMDAT-1974-0044-TTO,50000,OBSERVED,50000,OBSERVED,1040761,persons,4.804177,4.804177,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TTPP_ALL_ISL|CHN_CURRENT_TTPT_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TTPP_all_isl.htm:storm_row:6|TTPT_all_isl.htm:storm_row:12|row:1114,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL101974,AL101974,CARMEN,1974,1974-08-29,1974-09-10,1974-08-29,,H4,Very Strong,H4,Very Strong,1974-09-02,1974-09-02,1974-09-02,RESOLVED,CHN_EXPLICIT_DATE,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Belize,BLZ,CHN,CHN-MZAC-19740902-037,,MISSING,,MISSING,128185,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MZAC_ALL_ISL,MZAC_all_isl.htm:storm_row:37,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL101974,AL101974,CARMEN,1974,1974-08-29,1974-09-10,1974-08-29,,H4,Very Strong,H4,Very Strong,1974-08-31,1974-08-31,1974-08-31,RESOLVED,CHN_EXPLICIT_DATE,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Jamaica,JAM,CHN,CHN-MKJP-19740831-037,,MISSING,,MISSING,1990906,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:37,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL141974,AL141974,FIFI,1974,1974-09-14,1974-09-22,1974-09-14,,H2,Mild,H2,Mild,1974-09-16,1974-09-16,1974-09-16,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Jamaica,JAM,CHN,CHN-MKJP-19740916-038,,MISSING,,MISSING,1990906,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:38,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
